SydneyRdWestRingRdTrail-2017-03-07

countsite, site_description, suburb, dist_from_cbd, easting, northing, melway_ref, primary_road, secondary_road
SydneyRdWestRingRdTrail,Sydney Rd (Hume Hwy) and Western Ring Road Trail,Fawkner,14.4,320004.88,5826389.19,7 G11,Sydney Rd,Western Ring Road Trail

countsite, count_date, bin_duration, counting, gender_split, counter
SydneyRdWestRingRdTrail,2017-03-07,15,bicycle riders,Y,Greg Platt


countsite, time, bin_duration, counting, gender, north_turn_left, north_through, north_turn_right, east_turn_left, east_through, east_turn_right, south_turn_left, south_through, south_turn_right, west_turn_left, west_through, west_turn_right
SydneyRdWestRingRdTrail,2017-03-07 07:00:00,15,bicycle riders,F,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA
SydneyRdWestRingRdTrail,2017-03-07 07:15:00,15,bicycle riders,F,0,NA,0,NA,1,0,NA,NA,NA,0,0,NA
SydneyRdWestRingRdTrail,2017-03-07 07:30:00,15,bicycle riders,F,0,NA,0,NA,0,1,NA,NA,NA,0,0,NA
SydneyRdWestRingRdTrail,2017-03-07 07:45:00,15,bicycle riders,F,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA
SydneyRdWestRingRdTrail,2017-03-07 08:00:00,15,bicycle riders,F,0,NA,0,NA,0,0,NA,NA,NA,1,1,NA
SydneyRdWestRingRdTrail,2017-03-07 08:15:00,15,bicycle riders,F,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA
SydneyRdWestRingRdTrail,2017-03-07 08:30:00,15,bicycle riders,F,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA
SydneyRdWestRingRdTrail,2017-03-07 08:45:00,15,bicycle riders,F,0,NA,0,NA,0,0,NA,NA,NA,0,0,NA

countsite, time, bin_duration, counting, gender, north_turn_left, north_through, north_turn_right, east_turn_left, east_through, east_turn_right, south_turn_left, south_through, south_turn_right, west_turn_left, west_through, west_turn_right
SydneyRdWestRingRdTrail,2017-03-07 07:00:00,15,bicycle riders,M,0,NA,0,NA,0,0,NA,NA,NA,1,1,NA
SydneyRdWestRingRdTrail,2017-03-07 07:15:00,15,bicycle riders,M,1,NA,0,NA,0,2,NA,NA,NA,0,0,NA
SydneyRdWestRingRdTrail,2017-03-07 07:30:00,15,bicycle riders,M,1,NA,1,NA,1,1,NA,NA,NA,0,0,NA
SydneyRdWestRingRdTrail,2017-03-07 07:45:00,15,bicycle riders,M,0,NA,1,NA,0,0,NA,NA,NA,0,0,NA
SydneyRdWestRingRdTrail,2017-03-07 08:00:00,15,bicycle riders,M,0,NA,1,NA,0,1,NA,NA,NA,0,0,NA
SydneyRdWestRingRdTrail,2017-03-07 08:15:00,15,bicycle riders,M,1,NA,2,NA,0,1,NA,NA,NA,0,0,NA
SydneyRdWestRingRdTrail,2017-03-07 08:30:00,15,bicycle riders,M,1,NA,0,NA,0,0,NA,NA,NA,0,0,NA
SydneyRdWestRingRdTrail,2017-03-07 08:45:00,15,bicycle riders,M,0,NA,1,NA,0,0,NA,NA,NA,1,0,NA
